"MES";"DIA";"HORA";"PROVINCIA";"CANTON";"ZONA";"NUM_FALLECIDO";"NUM_LESIONADO";"TOTAL_VICTIMAS";"CLASE";"CAUSA"
1;4;8;9;"0907";1;0;1;1;3;7
1;4;0;23;"2301";2;0;0;0;7;4
1;4;1;13;"1303";2;1;2;3;4;4
1;4;16;21;"2101";2;0;2;2;3;4
1;4;15;6;"0603";2;0;2;2;3;4
1;4;7;6;"0601";2;0;0;0;3;4
1;4;12;14;"1404";2;0;0;0;4;1
1;4;19;14;"1401";2;1;0;1;1;4
1;4;12;18;"1805";2;0;1;1;7;4
1;4;16;19;"1909";2;0;0;0;3;4
1;4;19;5;"0501";2;2;0;2;1;10
1;4;20;8;"0806";2;1;0;1;1;4
1;4;12;17;"1701";2;0;1;1;4;8
1;4;3;9;"0901";1;0;1;1;7;3
1;4;3;9;"0901";1;0;0;0;7;3
1;4;5;9;"0901";1;0;0;0;4;3
1;4;5;9;"0901";1;0;0;0;4;3
1;4;11;9;"0901";1;0;1;1;3;7
1;4;10;9;"0901";1;0;0;0;3;2
1;4;12;9;"0901";1;0;2;2;3;2
1;4;12;9;"0901";1;0;2;2;6;3
1;4;14;9;"0901";1;0;0;0;4;3
1;4;14;9;"0901";1;0;0;0;7;3
1;4;18;9;"0901";1;0;1;1;3;7
1;4;17;9;"0901";1;0;1;1;3;3
1;4;19;9;"0901";1;0;0;0;3;4
1;4;18;9;"0901";1;0;2;2;3;7
1;4;22;9;"0901";1;0;0;0;4;3
1;5;10;11;"1101";1;0;2;2;3;4
1;5;18;11;"1101";1;0;0;0;3;7
1;5;9;18;"1801";1;0;1;1;3;7
1;5;13;18;"1801";2;0;0;0;2;5
1;5;10;17;"1701";1;0;0;0;3;4
1;5;15;17;"1701";1;0;0;0;3;4
1;5;15;17;"1701";1;0;0;0;3;4
1;5;9;17;"1701";1;0;1;1;2;4
1;5;12;17;"1701";1;1;0;1;1;5
1;5;15;17;"1701";1;0;1;1;3;3
1;5;15;17;"1701";1;0;1;1;3;4
1;5;21;17;"1701";1;0;1;1;3;7
1;5;1;17;"1701";2;0;0;0;6;8
1;5;9;17;"1701";1;0;1;1;2;4
1;5;9;17;"1701";1;0;1;1;3;4
1;5;14;17;"1701";1;0;0;0;3;4
1;5;12;17;"1701";1;0;1;1;3;7
1;5;16;17;"1701";1;0;1;1;1;5
1;5;23;17;"1701";1;0;1;1;3;1
1;5;6;17;"1701";1;0;1;1;1;5
1;5;22;17;"1701";1;0;0;0;4;10
1;5;20;23;"2301";1;0;0;0;4;4
1;5;12;23;"2301";1;0;0;0;4;4
1;5;20;18;"1801";1;0;1;1;3;7
1;5;23;18;"1801";2;0;0;0;5;1
1;5;9;1;"0101";1;0;1;1;1;5
1;5;20;13;"1301";2;0;1;1;1;4
1;5;19;9;"0920";1;0;1;1;5;4
1;5;23;9;"0901";1;0;0;0;7;4
1;5;22;9;"0901";1;0;1;1;2;5
1;5;22;13;"1301";2;0;1;1;3;4
1;5;22;12;"1201";2;0;2;2;3;4
1;5;22;13;"1312";2;0;1;1;3;4
1;5;15;12;"1205";2;0;2;2;3;4
1;5;17;9;"0907";2;0;0;0;4;4
1;5;6;7;"0706";2;0;1;1;2;4
1;5;6;9;"0927";2;0;1;1;1;4
1;5;1;9;"0901";2;0;1;1;1;4
1;5;0;24;"2401";2;0;0;0;7;4
1;5;12;3;"0303";2;0;1;1;1;5
1;5;15;6;"0601";2;0;0;0;3;4
1;5;7;16;"1601";2;1;0;1;3;1
1;5;20;6;"0601";2;0;0;0;3;1
1;5;11;19;"1909";2;0;1;1;1;4
1;5;6;17;"1703";2;1;2;3;3;4
1;5;20;17;"1705";2;0;0;0;3;4
1;5;0;9;"0901";1;0;1;1;7;8
1;5;3;9;"0901";1;0;0;0;3;1
1;5;1;9;"0901";1;0;0;0;2;3
1;5;0;9;"0901";1;0;1;1;7;8
1;5;9;9;"0901";1;0;1;1;1;3
1;5;10;9;"0901";1;0;0;0;3;4
1;5;13;9;"0901";1;0;0;0;3;2
1;5;18;9;"0901";1;0;0;0;3;7
1;5;18;9;"0901";1;0;1;1;1;3
1;5;19;9;"0901";1;0;0;0;3;2
1;5;21;9;"0901";1;0;2;2;1;3
1;5;22;9;"0901";1;0;1;1;1;3
1;5;21;9;"0901";1;0;0;0;5;4
1;5;23;9;"0901";1;0;1;1;1;3
1;5;22;9;"0901";1;0;3;3;3;4
1;6;21;11;"1101";1;0;2;2;3;1
1;6;1;11;"1101";1;0;0;0;3;1
1;6;12;11;"1101";1;0;2;2;7;6
1;6;21;11;"1101";1;0;1;1;3;7
1;6;13;18;"1801";2;0;2;2;3;2
1;6;4;18;"1801";1;0;2;2;3;1
1;6;22;18;"1801";1;0;0;0;7;3
1;6;18;18;"1801";2;0;0;0;3;1
1;6;3;17;"1701";2;0;2;2;4;4
1;6;10;17;"1701";1;0;3;3;3;7
1;6;8;17;"1701";1;0;0;0;4;3
1;6;3;17;"1701";1;0;0;0;3;4
1;6;22;17;"1701";1;0;0;0;8;4
1;6;2;23;"2301";1;0;0;0;4;4
1;6;3;17;"1701";1;0;0;0;4;3
1;6;1;17;"1701";1;0;1;1;4;3
1;6;3;17;"1701";1;0;0;0;3;1
1;6;4;17;"1701";1;0;2;2;4;4
1;6;5;17;"1701";1;0;1;1;3;1
1;6;10;17;"1701";1;0;2;2;3;4
1;6;14;17;"1701";1;0;0;0;4;1
1;6;19;17;"1701";1;0;0;0;3;4
1;6;20;17;"1701";1;1;0;1;1;5
1;6;20;17;"1701";1;0;0;0;3;1
1;6;23;17;"1701";1;0;0;0;3;3
1;6;19;17;"1701";1;0;1;1;8;7
1;6;23;17;"1701";1;0;1;1;3;7
1;6;5;17;"1701";2;0;0;0;6;3
1;6;1;17;"1701";1;0;1;1;6;3
1;6;16;17;"1701";1;0;2;2;3;4
1;6;17;17;"1701";1;0;0;0;4;3
1;6;18;17;"1701";1;0;4;4;3;7
1;6;20;17;"1701";1;0;0;0;8;3
1;6;17;13;"1308";2;0;1;1;3;2
1;6;3;1;"0101";1;1;0;1;5;4
1;6;12;1;"0101";1;0;1;1;1;4
1;6;17;1;"0101";1;0;1;1;3;7
1;6;20;1;"0101";2;0;0;0;8;1
1;6;16;9;"0905";2;0;0;0;1;4
1;6;18;1;"0101";2;0;0;0;7;4
1;6;21;7;"0702";2;0;0;0;4;4
1;6;17;1;"0101";2;0;0;0;3;4
1;6;18;13;"1301";2;0;1;1;3;4
1;6;19;9;"0911";2;1;0;1;6;4
1;6;22;9;"0913";2;1;0;1;1;4
1;6;13;1;"0109";2;0;0;0;7;4
1;6;18;24;"2401";2;0;0;0;1;4
1;6;18;9;"0921";2;0;1;1;7;4
1;6;21;9;"0904";2;0;0;0;3;2
1;6;22;9;"0928";2;0;1;1;4;4
1;6;22;9;"0908";2;0;3;3;3;7
1;6;18;9;"0906";1;0;1;1;3;7
1;6;23;9;"0910";1;0;1;1;5;4
1;6;20;9;"0901";2;0;1;1;3;4
1;6;19;9;"0901";2;0;0;0;3;4
1;6;17;23;"2301";2;0;0;0;5;4
1;6;17;12;"1203";2;0;1;1;3;4
1;6;3;13;"1308";2;0;0;0;7;3
1;6;4;13;"1308";2;0;0;0;3;4
1;6;1;23;"2301";2;0;0;0;3;7
1;6;6;23;"2301";2;0;1;1;7;4
1;6;2;23;"2301";2;0;0;0;7;4
1;6;0;24;"2401";2;0;1;1;4;4
1;6;0;13;"1306";2;0;1;1;3;4
1;6;20;17;"1702";2;0;1;1;3;4
1;6;7;6;"0601";2;0;0;0;3;4
1;6;6;8;"0801";2;1;1;2;1;4
1;6;18;17;"1701";2;0;0;0;3;4
1;6;21;8;"0801";2;0;1;1;3;4
1;6;22;8;"0801";2;0;3;3;3;1
1;6;13;2;"0201";2;0;4;4;7;4
1;6;0;9;"0901";1;0;2;2;3;1
1;6;2;9;"0901";1;0;2;2;2;3
1;6;1;9;"0901";1;0;1;1;3;1
1;6;2;9;"0901";1;0;1;1;3;7
1;6;9;9;"0901";1;0;1;1;3;4
1;6;17;9;"0901";1;0;0;0;1;3
1;6;18;9;"0901";1;0;1;1;3;2
1;6;20;9;"0901";1;0;0;0;1;1
1;6;20;9;"0901";1;0;0;0;4;1
1;6;20;9;"0901";1;0;0;0;4;3
1;6;23;9;"0901";1;0;1;1;3;2
1;7;2;4;"0405";1;0;2;2;2;3
1;7;3;4;"0404";2;0;2;2;2;3
1;7;6;11;"1101";1;0;0;0;7;3
1;7;14;11;"1101";1;0;0;0;3;4
1;7;9;18;"1801";1;0;3;3;4;10
1;7;10;18;"1801";2;0;0;0;7;3
1;7;4;23;"2301";1;0;0;0;4;4
1;7;21;23;"2301";1;0;0;0;3;4
1;7;17;23;"2301";1;0;0;0;3;4
1;7;2;17;"1701";1;0;0;0;3;1
1;7;12;17;"1701";1;0;4;4;3;1
1;7;5;17;"1701";1;0;0;0;4;3
1;7;2;17;"1701";2;0;3;3;1;1
1;7;12;17;"1701";1;0;1;1;8;3
1;7;4;17;"1701";1;0;0;0;4;7
1;7;2;17;"1701";2;0;0;0;8;10
1;7;17;17;"1701";2;0;2;2;3;4
1;7;12;17;"1701";2;0;0;0;4;7
1;7;13;17;"1701";1;0;1;1;1;4
1;7;16;17;"1701";1;0;11;11;4;3
1;7;18;17;"1701";2;1;2;3;3;1
1;7;16;17;"1701";1;0;1;1;1;4
1;7;0;18;"1801";1;0;0;0;3;7
1;7;1;18;"1801";1;0;0;0;3;1
1;7;19;17;"1701";1;0;0;0;8;7
1;7;20;13;"1301";2;0;2;2;3;4
1;7;20;9;"0922";2;0;1;1;3;4
1;7;13;1;"0103";2;0;1;1;1;5
1;7;21;9;"0925";2;0;1;1;3;2
1;7;18;9;"0927";2;0;1;1;2;4
1;7;18;7;"0709";2;0;3;3;3;4
1;7;20;9;"0901";2;0;0;0;4;4
1;7;22;9;"0910";1;1;0;1;8;7
1;7;12;23;"2301";2;0;0;0;3;4
1;7;19;9;"0907";1;0;1;1;7;4
1;7;20;12;"1210";2;0;1;1;3;4
1;7;19;9;"0907";1;0;0;0;5;4
1;7;13;13;"1315";2;0;0;0;3;4
1;7;22;9;"0910";1;0;2;2;1;4
1;7;14;9;"0906";1;0;1;1;3;4
1;7;18;24;"2401";2;0;2;2;8;4
1;7;17;9;"0901";2;0;4;4;7;4
1;7;8;13;"1319";2;0;0;0;7;4
1;7;1;13;"1309";2;0;1;1;1;5
1;7;3;13;"1301";2;0;2;2;4;1
1;7;4;24;"2402";1;0;1;1;3;4
1;7;0;9;"0910";1;0;1;1;1;4
1;7;5;12;"1201";2;0;1;1;7;4
1;7;1;9;"0910";1;0;0;0;3;4
1;7;2;9;"0910";1;0;1;1;6;4
1;7;2;9;"0920";2;0;2;2;4;4
1;7;5;6;"0601";2;1;0;1;6;4
1;7;8;19;"1901";2;0;0;0;3;4
1;7;14;12;"1207";2;2;0;2;3;4
1;7;21;2;"0205";2;0;0;0;7;1
1;7;8;17;"1701";2;0;0;0;7;10
1;7;4;17;"1701";2;0;0;0;7;4
1;7;3;22;"2201";2;1;0;1;6;1
1;7;8;11;"1109";2;0;1;1;3;4
1;7;20;11;"1111";2;0;1;1;1;5
1;7;20;11;"1108";2;0;2;2;6;1
1;7;20;6;"0603";2;0;0;0;4;8
1;7;13;6;"0601";2;0;1;1;4;4
1;7;3;1;"0103";2;0;1;1;1;1
1;7;2;9;"0901";1;0;0;0;6;3
1;7;0;9;"0901";1;0;0;0;3;2
1;7;4;9;"0901";1;1;0;1;7;3
1;7;4;9;"0901";1;0;0;0;4;3
1;7;6;9;"0901";1;0;1;1;3;1
1;7;6;9;"0901";1;0;2;2;7;3
1;7;6;9;"0901";1;0;1;1;7;3
1;7;6;9;"0901";1;0;0;0;7;3
1;7;8;9;"0901";1;0;2;2;6;3
1;7;9;9;"0901";1;0;1;1;1;3
1;7;8;9;"0901";1;0;0;0;5;1
1;7;15;9;"0901";1;0;1;1;1;1
1;7;16;9;"0901";1;0;0;0;3;2
1;7;18;9;"0901";1;0;0;0;5;4
1;7;20;9;"0901";1;0;1;1;1;3
1;7;20;9;"0901";1;0;2;2;7;1
1;7;18;9;"0901";1;0;1;1;1;3
1;7;21;9;"0901";1;0;0;0;3;7
1;7;23;9;"0901";1;0;0;0;7;3
1;1;16;11;"1101";1;0;1;1;3;4
1;1;14;23;"2301";2;0;0;0;3;4
1;1;3;17;"1701";2;0;0;0;4;3
1;1;10;17;"1701";1;0;1;1;3;7
1;1;8;17;"1701";1;0;2;2;4;7
1;1;12;17;"1701";2;0;1;1;1;5
1;1;7;17;"1701";2;0;0;0;8;8
1;1;17;17;"1701";1;0;3;3;3;7
1;1;19;17;"1701";1;0;0;0;3;7
1;1;2;17;"1701";2;0;0;0;7;9
1;1;15;17;"1701";2;0;0;0;4;3
1;1;6;17;"1701";1;0;1;1;3;4
1;1;8;17;"1701";1;0;1;1;1;5
1;1;19;17;"1701";1;0;1;1;3;4
1;1;17;17;"1701";2;0;0;0;3;6
1;1;13;17;"1701";1;0;1;1;1;4
1;1;6;18;"1801";1;0;1;1;3;4
1;1;13;18;"1801";1;0;0;0;5;4
1;1;20;17;"1701";1;0;1;1;3;4
1;1;6;1;"0101";1;0;1;1;3;4
1;1;20;1;"0101";1;0;1;1;3;4
1;1;21;1;"0101";2;0;1;1;3;1
1;1;12;9;"0912";2;0;1;1;3;4
1;1;18;9;"0909";2;0;2;2;3;4
1;1;16;9;"0910";1;0;3;3;3;2
1;1;16;9;"0910";1;0;0;0;5;4
1;1;10;7;"0710";2;0;0;0;7;4
1;1;14;9;"0906";1;0;7;7;7;4
1;1;12;9;"0921";1;0;3;3;3;7
1;1;16;9;"0901";1;0;1;1;3;4
1;1;9;12;"1205";2;0;1;1;3;4
1;1;9;1;"0103";2;0;1;1;3;5
1;1;13;9;"0916";1;0;1;1;3;2
1;1;8;9;"0910";1;0;1;1;8;4
1;1;9;9;"0908";2;0;1;1;7;4
1;1;5;9;"0910";2;0;0;0;4;4
1;1;4;14;"1403";2;0;1;1;4;1
1;1;14;14;"1406";2;0;0;0;3;4
1;1;19;14;"1401";2;1;0;1;3;4
1;1;7;3;"0303";2;0;0;0;3;4
1;1;0;17;"1705";2;0;1;1;3;4
1;1;13;17;"1701";2;0;0;0;7;4
1;1;15;17;"1705";2;0;0;0;3;4
1;1;1;6;"0601";2;0;1;1;1;4
1;1;22;6;"0601";2;0;0;0;3;4
1;1;1;9;"0901";1;0;0;0;4;1
1;1;8;9;"0901";1;0;1;1;6;3
1;1;11;9;"0901";1;0;2;2;3;2
1;1;9;9;"0901";1;0;0;0;3;4
1;1;13;9;"0901";1;0;0;0;4;3
1;1;15;9;"0901";1;0;1;1;3;7
1;1;14;9;"0901";1;0;1;1;1;3
1;1;15;9;"0901";1;0;1;1;3;2
1;1;17;9;"0901";1;0;0;0;3;7
1;1;20;9;"0901";1;0;1;1;1;3
1;1;20;9;"0901";1;0;0;0;1;3
1;1;18;9;"0901";1;0;0;0;3;7
1;1;19;9;"0901";1;0;0;0;5;4
1;2;12;11;"1101";2;0;0;0;3;2
1;2;20;11;"1101";1;0;1;1;3;1
1;2;15;23;"2301";1;0;0;0;7;4
1;2;8;17;"1701";2;0;0;0;5;4
1;2;14;17;"1701";1;0;0;0;4;2
1;2;7;17;"1701";1;0;1;1;3;7
1;2;13;17;"1701";1;0;1;1;3;4
1;2;12;17;"1701";1;0;1;1;1;5
1;2;7;17;"1701";1;0;4;4;3;7
1;2;6;17;"1701";1;0;1;1;2;5
1;2;20;17;"1701";1;0;0;0;8;1
1;2;23;17;"1701";2;0;0;0;4;3
1;2;12;18;"1801";1;0;1;1;1;5
1;2;14;18;"1801";2;0;0;0;3;1
1;2;16;18;"1801";1;0;0;0;3;7
1;2;22;18;"1801";1;0;0;0;1;1
1;2;19;1;"0101";1;0;3;3;4;1
1;2;20;9;"0901";2;0;0;0;3;4
1;2;15;9;"0906";2;0;1;1;1;4
1;2;16;9;"0910";1;0;1;1;3;4
1;2;17;9;"0919";2;1;0;1;3;7
1;2;15;9;"0908";2;1;0;1;7;5
1;2;10;13;"1301";2;0;0;0;4;4
1;2;14;13;"1310";2;0;3;3;3;2
1;2;20;24;"2403";1;0;1;1;8;4
1;2;23;9;"0916";2;0;0;0;4;4
1;2;22;9;"0916";1;0;0;0;1;4
1;2;20;23;"2301";2;1;0;1;7;4
1;2;14;13;"1309";2;0;0;0;3;7
1;2;12;1;"0101";2;0;1;1;3;4
1;2;10;13;"1306";2;0;12;12;3;2
1;2;8;13;"1308";2;0;1;1;3;4
1;2;4;9;"0911";2;0;1;1;3;4
1;2;13;9;"0919";2;0;1;1;8;2
1;2;11;12;"1205";2;0;1;1;3;4
1;2;10;9;"0910";1;0;1;1;2;5
1;2;20;17;"1705";2;0;1;1;3;4
1;2;17;18;"1805";2;0;1;1;1;1
1;2;13;15;"1507";2;1;3;4;3;8
1;2;13;6;"0607";2;0;1;1;3;4
1;2;23;6;"0607";2;1;1;2;3;4
1;2;21;6;"0601";2;1;0;1;1;4
1;2;0;9;"0901";1;0;1;1;1;3
1;2;7;9;"0901";1;0;3;3;3;7
1;2;11;9;"0901";1;0;1;1;3;7
1;2;17;9;"0901";1;0;0;0;4;3
1;2;17;9;"0901";1;0;1;1;3;7
1;2;19;9;"0901";1;0;1;1;1;3
1;2;19;9;"0901";1;0;1;1;1;3
1;2;17;9;"0901";1;0;1;1;3;4
1;2;18;9;"0901";1;0;0;0;3;2
1;3;9;18;"1801";1;0;7;7;3;3
1;3;12;11;"1101";1;0;0;0;8;7
1;3;16;17;"1701";1;0;0;0;3;4
1;3;14;17;"1701";1;0;0;0;4;7
1;3;9;17;"1701";1;0;1;1;1;5
1;3;9;17;"1701";1;0;1;1;3;4
1;3;10;17;"1701";2;0;0;0;7;1
1;3;15;17;"1701";1;0;1;1;3;3
1;3;17;17;"1701";1;0;1;1;1;5
1;3;15;17;"1701";1;0;3;3;1;5
1;3;8;17;"1701";1;0;0;0;3;4
1;3;15;18;"1801";1;0;3;3;3;4
1;3;14;13;"1308";1;0;1;1;3;4
1;3;14;9;"0910";2;0;1;1;5;4
1;3;21;9;"0910";2;0;3;3;3;4
1;3;15;1;"0115";2;0;1;1;3;4
1;3;18;9;"0927";2;0;1;1;3;4
1;3;16;9;"0928";2;0;0;0;7;4
1;3;19;1;"0105";2;0;5;5;3;7
1;3;13;9;"0909";2;0;0;0;3;4
1;3;13;24;"2401";2;0;1;1;1;4
1;3;15;9;"0906";2;0;1;1;2;4
1;3;10;7;"0711";2;0;1;1;3;4
1;3;23;9;"0921";1;0;1;1;4;4
1;3;13;9;"0901";2;0;1;1;1;4
1;3;14;13;"1306";2;0;1;1;3;4
1;3;6;7;"0701";2;0;1;1;3;4
1;3;6;12;"1205";2;1;3;4;5;4
1;3;5;23;"2301";2;4;12;16;3;4
1;3;19;2;"0201";2;0;0;0;3;4
1;3;13;14;"1412";2;1;16;17;7;4
1;3;19;17;"1703";2;0;1;1;1;4
1;3;7;6;"0601";2;0;0;0;3;4
1;3;10;8;"0801";2;1;0;1;3;7
1;3;17;17;"1701";2;0;0;0;3;1
1;3;20;7;"0701";2;0;2;2;3;4
1;3;0;9;"0901";1;0;1;1;5;4
1;3;8;9;"0901";1;0;0;0;7;3
1;3;8;9;"0901";1;0;0;0;3;7
1;3;13;9;"0901";1;0;0;0;1;3
1;3;11;9;"0901";1;0;0;0;3;3
1;3;14;9;"0901";1;0;0;0;3;7
1;3;15;9;"0901";1;0;0;0;2;3
1;3;13;9;"0901";1;0;2;2;5;4
1;3;16;9;"0901";1;0;0;0;1;3
1;3;18;9;"0901";1;0;0;0;1;3
1;3;16;9;"0901";1;0;0;0;7;3
1;3;16;9;"0901";1;0;1;1;3;2
1;3;23;9;"0901";1;0;0;0;1;3
1;3;23;9;"0901";1;0;3;3;7;3
1;4;9;11;"1101";1;0;1;1;3;2
1;4;22;11;"1101";1;0;2;2;3;4
1;4;22;11;"1101";1;0;4;4;4;1
1;4;6;23;"2301";1;0;0;0;1;5
1;4;3;17;"1701";2;0;0;0;4;9
1;4;18;17;"1701";1;0;0;0;3;4
1;4;8;17;"1701";1;0;0;0;5;4
1;4;11;17;"1701";2;0;2;2;1;5
1;4;14;17;"1701";1;0;1;1;3;7
1;4;21;17;"1701";1;0;1;1;1;4
1;4;4;17;"1701";1;0;1;1;3;7
1;4;5;17;"1701";1;0;0;0;3;7
1;4;7;17;"1701";1;0;0;0;3;7
1;4;10;17;"1701";1;0;1;1;1;5
1;4;20;17;"1701";1;0;1;1;1;4
1;4;12;17;"1701";2;0;1;1;3;4
1;4;12;13;"1308";1;0;0;0;3;4
1;4;16;1;"0101";1;0;1;1;1;4
1;4;21;1;"0101";1;0;1;1;1;4
1;4;18;9;"0910";1;0;1;1;6;4
1;4;13;9;"0910";1;0;1;1;2;4
1;4;9;9;"0910";1;0;1;1;2;4
1;4;18;7;"0701";2;0;0;0;3;4
1;4;17;9;"0909";2;1;0;1;5;4
1;4;17;24;"2403";1;0;0;0;7;4
1;4;14;12;"1211";2;0;0;0;3;4
1;4;11;1;"0101";2;0;0;0;3;2
1;4;20;23;"2301";2;0;0;0;3;2
1;4;20;9;"0907";2;2;0;2;6;4
1;4;10;9;"0911";2;0;1;1;1;4
1;4;1;1;"0104";2;0;1;1;7;4
1;4;8;9;"0907";2;0;2;2;3;4
1;4;1;24;"2402";1;0;0;0;7;4
1;4;15;14;"1406";2;0;0;0;7;1
1;4;4;18;"1801";2;1;1;2;3;4
1;4;9;14;"1403";2;1;0;1;6;4
1;4;9;17;"1705";2;0;1;1;3;4
1;4;3;17;"1705";2;0;0;0;7;4
1;4;12;14;"1410";2;0;0;0;3;7
1;4;12;17;"1705";2;0;1;1;1;4
1;4;15;17;"1702";2;0;1;1;7;10
1;4;9;15;"1507";2;0;0;0;3;1
1;4;8;6;"0601";2;0;0;0;3;4
1;4;16;6;"0601";2;0;1;1;1;4
1;4;18;8;"0801";2;0;1;1;1;5
1;4;20;22;"2204";2;0;1;1;1;10
1;4;5;9;"0901";1;0;0;0;7;3
1;4;9;9;"0901";1;0;1;1;7;3
1;4;10;9;"0901";1;0;0;0;2;3
1;4;14;9;"0901";1;0;0;0;1;3
1;4;13;9;"0901";1;0;0;0;3;3
1;4;14;9;"0901";1;0;0;0;3;2
1;4;15;9;"0901";1;0;1;1;5;4
1;4;18;9;"0901";1;0;1;1;3;7
1;4;20;9;"0901";1;0;0;0;1;1
1;4;20;9;"0901";1;0;0;0;3;4
1;4;17;9;"0901";1;0;3;3;3;4
1;5;8;18;"1801";1;0;0;0;7;4
1;5;8;18;"1801";1;0;0;0;1;5
1;5;22;11;"1101";1;0;0;0;3;2
1;5;9;18;"1801";1;0;1;1;1;7
1;5;6;17;"1701";2;0;1;1;3;4
1;5;15;17;"1701";2;0;0;0;5;4
1;5;15;17;"1701";1;0;0;0;3;4
1;5;1;17;"1701";2;0;0;0;8;4
1;5;10;17;"1701";1;0;1;1;1;5
1;5;14;17;"1701";1;0;0;0;3;4
1;5;14;17;"1701";2;0;1;1;3;4
1;5;18;17;"1701";1;0;4;4;3;7
1;5;22;17;"1701";1;0;0;0;5;4
1;5;20;17;"1701";2;0;0;0;3;4
1;5;11;17;"1701";2;1;0;1;4;9
1;5;7;17;"1701";1;0;1;1;3;4
1;5;11;17;"1701";1;0;2;2;3;3
1;5;13;17;"1701";1;0;1;1;2;4
1;5;21;17;"1701";1;1;0;1;1;4
1;5;19;17;"1701";1;0;0;0;3;4
1;5;17;17;"1701";1;0;1;1;1;4
1;5;17;17;"1701";1;0;0;0;4;6
1;5;6;17;"1701";2;0;0;0;3;3
1;5;19;13;"1308";1;0;0;0;3;7
1;5;20;13;"1308";1;0;3;3;1;4
1;5;19;13;"1308";1;0;1;1;3;4
1;5;12;1;"0101";1;0;1;1;3;4
1;5;20;9;"0911";2;0;1;1;3;4
1;5;13;9;"0911";1;0;1;1;5;4
1;5;21;1;"0108";2;0;2;2;1;5
1;5;0;1;"0103";2;0;0;0;4;7
1;5;20;24;"2403";1;1;5;6;3;4
1;5;17;9;"0918";2;2;2;4;3;4
1;5;17;9;"0920";2;0;0;0;7;4
1;5;14;9;"0910";1;0;5;5;3;4
1;5;23;9;"0907";2;0;1;1;1;4
1;5;7;9;"0922";2;0;1;1;2;4
1;5;20;9;"0910";1;0;1;1;1;4
1;5;20;9;"0910";1;0;1;1;2;4
1;5;15;13;"1308";2;0;3;3;3;2
1;5;11;23;"2301";2;0;0;0;3;4
1;5;9;24;"2403";1;0;1;1;3;4
1;5;11;23;"2301";2;0;1;1;7;4
1;5;5;13;"1308";2;0;0;0;4;4
1;5;7;18;"1801";2;0;2;2;4;4
1;5;9;18;"1801";2;0;0;0;3;4
1;5;6;2;"0202";2;0;0;0;4;8
1;5;20;19;"1901";2;0;1;1;4;8
1;5;20;19;"1901";2;0;0;0;4;10
1;5;17;17;"1701";2;2;2;4;7;4
1;5;8;6;"0601";2;0;0;0;3;4
1;5;19;6;"0601";2;0;1;1;3;4
1;5;20;8;"0801";2;0;1;1;1;5
1;5;0;9;"0901";1;0;1;1;3;7
1;5;6;9;"0901";1;0;0;0;1;3
1;5;9;9;"0901";1;0;1;1;3;2
1;5;10;9;"0901";1;0;1;1;4;3
1;5;18;9;"0901";1;0;0;0;3;7
1;5;17;9;"0901";1;0;2;2;3;2
1;5;20;9;"0901";1;0;1;1;4;3
1;5;18;9;"0901";1;0;1;1;5;4
1;5;22;9;"0901";1;0;1;1;2;3
1;5;22;9;"0901";1;0;2;2;3;1
1;5;22;9;"0901";1;0;1;1;6;3
1;6;1;11;"1101";1;0;0;0;3;7
1;6;14;11;"1101";1;0;0;0;3;4
1;6;1;18;"1801";1;0;0;0;4;1
1;6;2;18;"1801";1;0;0;0;4;1
1;6;10;17;"1701";1;0;0;0;4;3
1;6;4;17;"1701";1;0;1;1;3;7
1;6;6;17;"1701";1;0;0;0;4;6
1;6;2;17;"1701";1;0;1;1;6;4
1;6;0;17;"1701";2;0;0;0;4;1
1;6;3;17;"1701";1;0;0;0;3;1
1;6;13;17;"1701";1;0;1;1;1;7
1;6;21;17;"1701";1;0;2;2;1;1
1;6;23;17;"1701";2;0;0;0;4;3
1;6;21;17;"1701";1;0;1;1;4;3
1;6;5;17;"1701";1;0;1;1;1;5
1;6;13;17;"1701";1;0;2;2;1;4
1;6;23;17;"1701";1;0;0;0;3;1
1;6;21;17;"1701";2;0;3;3;1;1
1;6;14;17;"1701";1;0;0;0;6;3
1;6;11;17;"1701";1;0;0;0;5;4
1;6;1;17;"1701";1;0;1;1;7;4
1;6;8;18;"1801";1;0;1;1;4;4
1;6;2;18;"1801";2;0;0;0;4;1
1;6;6;18;"1801";2;0;0;0;3;7
1;6;7;18;"1801";2;0;0;0;3;7
1;6;4;1;"0101";1;0;1;1;7;4
1;6;22;12;"1207";2;0;2;2;7;4
1;6;6;12;"1204";2;0;1;1;3;4
1;6;22;9;"0924";2;0;1;1;2;4
1;6;23;9;"0911";2;0;2;2;3;4
1;6;23;13;"1301";2;0;1;1;3;4
1;6;19;13;"1301";2;0;3;3;3;2
1;6;19;1;"0102";2;0;0;0;3;4
1;6;19;12;"1201";2;0;1;1;3;4
1;6;22;9;"0907";1;0;1;1;1;4
1;6;20;13;"1307";2;1;0;1;8;2
1;6;10;12;"1205";2;0;4;4;7;4
1;6;17;7;"0702";2;0;1;1;7;4
1;6;21;9;"0906";2;0;1;1;1;4
1;6;23;9;"0920";2;0;0;0;7;4
1;6;21;12;"1202";2;1;0;1;3;4
1;6;7;13;"1308";2;1;0;1;6;4
1;6;9;9;"0921";1;0;1;1;1;4
1;6;3;9;"0916";2;0;4;4;7;4
1;6;4;9;"0907";2;0;0;0;7;4
